fas4,lifesat,wemwbs,sebdtot,physact60,schoolid_anonymous,genid_sab6,meanpsychcomplfreq,dailyfruitveg,pastmonthcann,drink2bin,weeklysmoker,vigpaguidance,age1,ethnic2,bullyvictim
5,8,25,NA,4,133,1,2.75,0,NA,1,0,1,15,0,NA
11,8,29,5,5,133,1,1.25,1,0,1,0,1,15,0,0
4,2,17,36,0,10,6,4.5,0,0,0,NA,0,13,0,1
9,7,25,15,7,10,1,2.25,0,0,0,0,1,13,0,1
11,7,20,15,3,10,2,3.5,0,0,0,0,0,14,0,0
9,9,35,6,4,133,1,1,1,0,0,0,1,15,0,0
8,5,21,NA,NA,10,8,2.75,1,0,0,0,0,14,0,NA
11,0,18,17,3,10,1,4,0,0,0,NA,0,13,0,0
8,8,22,17,6,10,1,3,0,0,0,0,NA,13,0,0
13,7,17,23,4,133,1,3.25,1,0,0,0,1,15,0,1
10,9,22,NA,6,10,1,2,NA,NA,NA,NA,NA,13,1,NA
9,5,16,14,4,133,8,3.5,1,0,1,0,1,15,0,0
12,10,30,2,7,133,1,1.25,0,0,1,0,1,15,0,0
9,5,22,21,2,10,1,3.75,0,0,0,0,0,14,0,NA
9,6,NA,13,3,10,2,3.25,0,0,0,0,0,13,0,1
6,7,13,28,0,10,1,4.75,0,0,0,0,0,14,0,NA
8,9,26,11,3,10,1,1.75,0,0,0,0,0,13,0,0
10,10,10,NA,7,10,1,1.5,0,0,0,0,1,13,0,0
10,8,35,0,5,133,2,1.75,1,0,0,0,1,15,0,0
NA,0,NA,NA,0,133,NA,5,0,NA,0,NA,NA,NA,1,NA
11,5,16,29,3,133,1,4,0,1,1,0,0,16,0,0
NA,4,16,21,1,10,1,3.25,0,0,0,0,0,14,0,0
3,9,31,12,7,10,7,1.25,1,0,0,0,1,14,0,1
7,0,35,16,7,10,4,5,0,0,0,0,1,13,1,0
8,7,18,NA,3,10,1,1.75,0,0,0,0,1,13,0,1
4,4,19,24,7,10,8,4.75,0,0,0,0,0,13,1,1
7,6,21,23,5,10,2,4.5,0,0,0,0,1,13,0,1
6,9,27,14,2,10,2,1.75,0,0,0,0,0,14,0,1
6,0,7,NA,0,10,1,5,0,NA,NA,NA,NA,14,0,NA
7,7,19,24,2,10,7,4.25,0,0,0,0,0,13,0,1
5,7,NA,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,6,12,12,0,133,2,1.75,0,0,0,0,0,15,0,1
8,8,27,NA,7,10,1,2.25,NA,NA,NA,NA,NA,14,0,NA
NA,7,NA,NA,NA,10,NA,NA,NA,0,0,0,NA,14,NA,1
6,7,25,17,5,156,1,3.25,0,0,0,0,1,15,0,0
8,8,23,24,2,156,2,4.25,0,0,1,0,0,15,0,1
8,5,19,14,3,10,1,2.75,0,0,1,0,0,14,0,0
8,3,18,15,5,156,1,3.25,0,0,1,0,0,15,0,0
9,8,26,2,5,156,1,1.5,0,0,0,0,1,15,0,0
11,8,30,6,5,156,2,2.5,0,0,0,0,0,16,0,0
6,7,18,16,6,156,1,3.25,0,1,1,0,1,15,0,1
11,8,26,4,3,156,1,2.5,0,0,0,0,1,15,0,0
5,5,22,10,7,156,1,3.75,0,0,1,0,1,16,0,0
7,7,21,18,3,156,2,4,0,0,1,0,0,16,0,0
5,7,21,7,5,156,1,2.5,0,0,1,0,1,16,0,0
6,7,27,11,7,156,2,1.5,0,0,1,0,0,15,0,0
7,8,23,23,2,156,1,4.5,0,0,1,0,0,16,0,0
10,7,19,11,5,156,2,3.25,1,0,1,0,1,16,0,0
11,7,19,25,6,156,2,4.25,0,1,1,0,0,16,0,1
7,4,21,17,0,156,2,4.25,1,0,0,0,0,16,0,0
8,8,19,16,5,156,2,2,0,0,1,0,0,15,0,0
7,7,20,13,2,156,2,4.25,0,0,1,0,0,16,0,0
8,3,23,18,5,156,2,2,1,0,0,0,0,15,0,0
9,9,29,15,5,156,2,1.75,0,0,1,0,1,15,0,0
10,4,24,25,1,156,2,4,1,1,1,0,0,NA,0,0
9,5,11,25,5,156,2,4.75,1,0,1,0,1,16,0,0
8,8,NA,21,NA,10,2,2.25,0,0,0,0,0,13,0,1
8,5,22,17,1,156,2,2.75,0,1,1,1,0,16,0,0
5,8,22,7,4,10,2,1.25,0,0,0,0,0,NA,NA,0
7,7,21,17,2,156,2,3.75,0,0,0,0,0,15,0,0
7,6,26,9,3,156,2,2.25,0,0,0,0,0,16,0,0
7,10,24,21,2,156,2,4,0,1,1,0,0,15,0,1
12,7,22,30,7,133,1,1.5,1,0,0,0,1,16,1,0
7,7,14,20,4,10,1,3.75,0,0,0,0,0,13,0,0
5,0,7,NA,0,10,1,5,0,0,0,0,0,13,0,NA
12,9,22,7,6,197,2,1.5,1,0,0,0,0,13,0,0
7,7,17,10,5,197,2,2.25,0,0,0,0,0,12,0,1
8,8,21,NA,0,197,1,1.5,0,NA,NA,NA,0,13,0,NA
9,10,32,14,5,197,2,NA,0,0,0,0,0,12,0,1
6,9,27,NA,3,197,1,1.5,0,0,0,0,0,13,0,NA
7,9,23,14,7,197,1,1.75,0,0,0,0,1,12,0,0
7,9,28,10,6,197,2,1.75,0,0,0,0,0,12,0,0
7,7,33,13,3,197,1,2.25,0,0,0,0,1,12,0,0
7,6,19,19,3,197,2,4.25,0,0,0,0,1,12,0,1
5,6,NA,12,5,197,1,1.5,0,0,0,0,1,12,NA,1
8,2,13,24,2,197,6,3.75,0,0,0,0,1,12,0,1
13,10,28,11,5,197,2,NA,1,0,0,0,1,12,0,0
9,7,26,15,7,197,1,2,0,0,0,0,1,12,0,0
8,9,27,13,1,197,1,3.5,1,0,0,0,1,13,0,0
7,5,20,8,3,197,2,3,0,0,0,0,0,13,0,0
7,10,NA,NA,6,197,1,NA,1,0,NA,0,1,13,0,0
8,3,14,23,3,197,2,4.75,0,0,0,0,1,12,0,NA
8,7,21,9,0,197,1,1.5,0,0,0,0,0,13,0,1
10,8,NA,NA,NA,197,1,2.75,NA,NA,NA,NA,NA,12,0,NA
7,6,23,16,4,10,2,3.75,1,0,0,0,1,14,0,0
11,5,26,10,3,10,2,4,1,0,0,0,0,13,0,0
12,5,NA,NA,NA,10,2,2.25,NA,NA,NA,NA,NA,14,0,NA
NA,3,9,27,3,10,2,5,0,0,0,NA,0,14,1,1
4,3,17,13,5,10,2,3.75,0,0,0,0,1,14,0,1
7,8,26,2,4,207,2,1.5,0,0,0,0,1,11,0,0
10,0,7,24,3,207,2,4,0,0,0,0,1,11,1,1
9,10,32,7,7,207,1,1,0,0,0,0,1,11,0,0
9,10,28,8,2,207,2,1,0,0,0,0,1,12,0,0
11,9,29,NA,5,197,1,4,0,0,0,NA,1,13,0,1
6,8,14,21,1,118,2,5,0,0,0,0,0,13,0,0
9,7,26,7,4,207,1,1.25,1,0,0,0,1,11,1,0
11,1,21,18,3,30,2,3.75,0,0,NA,0,1,16,0,0
11,10,26,6,3,207,2,NA,0,0,0,0,0,12,0,0
10,7,23,18,5,118,1,4.5,0,0,0,0,1,14,0,1
9,7,23,11,2,118,2,4,0,0,0,0,0,14,0,0
10,8,28,4,7,118,1,2,1,0,0,0,1,13,0,0
11,7,30,8,4,207,2,3.25,1,0,0,0,1,12,0,0
12,9,28,12,7,118,1,2,1,0,0,0,1,13,0,0
10,7,23,10,4,118,2,2.25,0,0,0,0,1,13,0,0
7,6,20,12,5,118,1,3.5,0,0,0,0,1,14,1,0
10,7,20,21,5,118,2,3.5,1,0,0,0,1,13,1,0
8,8,26,6,2,118,1,2,0,0,0,0,0,13,0,0
9,6,23,8,5,118,2,2.75,1,0,0,0,1,13,0,0
9,8,31,8,6,118,1,2.75,0,0,0,0,1,13,0,0
11,10,33,5,4,118,1,1.5,1,0,0,0,0,14,0,0
8,9,30,7,6,118,1,1.25,0,0,0,0,1,13,0,0
10,8,27,10,4,118,1,1,0,0,1,0,0,13,0,0
12,8,19,8,2,118,1,2.25,0,0,0,0,0,14,0,0
8,8,25,21,5,118,2,2.5,0,0,0,0,1,13,0,1
10,4,23,8,7,207,1,2.75,0,0,0,0,1,12,0,0
8,8,25,14,4,10,2,3,0,0,0,0,1,13,0,1
9,10,30,NA,5,10,2,2.25,0,0,0,0,0,13,0,1
9,1,11,31,1,10,2,4.75,0,0,1,NA,0,13,1,0
8,5,23,16,5,10,8,4.25,1,0,0,0,0,13,0,0
10,4,16,23,4,118,2,4.75,0,0,1,0,0,13,0,1
12,3,11,22,3,118,2,3.75,0,0,0,0,0,13,1,1
8,5,19,19,3,10,2,4.75,0,0,0,0,0,14,0,1
10,10,32,2,7,118,2,1,1,0,0,0,1,13,0,0
11,8,25,15,4,118,1,2,0,0,0,0,0,13,0,1
7,9,27,13,3,118,2,NA,0,0,0,0,0,13,0,0
10,7,26,11,3,10,2,2.25,0,0,0,0,0,13,0,1
9,NA,11,23,NA,207,1,NA,0,0,0,0,0,12,0,1
11,8,26,12,3,118,1,2,1,0,0,0,0,13,0,0
6,8,28,4,4,118,1,1,0,0,0,0,1,13,0,0
7,6,18,14,7,207,1,3,1,0,0,0,0,11,0,0
11,9,25,7,0,207,2,1.5,1,0,0,0,1,11,0,0
10,4,17,23,3,30,2,4.75,0,0,NA,0,1,15,0,0
12,9,NA,NA,7,207,4,NA,0,1,0,0,NA,12,0,1
13,3,17,23,5,207,1,5,0,0,0,0,1,11,1,1
4,NA,NA,6,NA,10,NA,NA,NA,0,NA,NA,0,13,0,NA
9,9,26,7,7,207,1,1,1,0,0,0,1,11,0,0
11,8,31,5,6,118,1,1,0,0,0,0,0,13,1,0
9,9,22,16,4,10,2,1.25,0,0,0,0,1,13,0,1
11,3,19,18,3,10,2,4.75,0,0,1,0,NA,13,1,0
8,7,NA,NA,NA,10,2,NA,NA,NA,NA,NA,NA,13,1,NA
11,6,27,7,7,10,2,3.25,1,0,0,0,1,13,0,1
11,8,21,NA,6,118,1,1.75,1,0,0,0,1,13,0,0
11,6,NA,NA,NA,30,2,NA,NA,NA,NA,NA,NA,15,0,NA
10,6,21,16,7,207,2,3.75,1,NA,0,0,1,11,0,1
9,5,20,NA,3,10,2,3.75,0,0,0,0,1,13,0,NA
13,10,24,NA,7,207,1,1,1,0,0,0,1,11,1,0
8,8,20,10,1,10,2,1.75,0,0,0,0,0,13,1,1
12,9,26,6,7,207,1,1,0,0,0,0,1,11,0,0
9,9,23,3,7,207,1,1,0,0,0,0,1,11,0,0
9,7,24,NA,4,207,2,1.75,0,0,0,0,1,11,1,1
8,8,19,18,7,10,2,4.25,0,0,0,0,0,13,0,0
11,10,28,5,5,10,1,1.25,0,0,0,0,1,13,0,0
9,10,23,14,2,10,1,1.75,0,0,0,0,0,14,0,0
7,9,28,9,7,10,1,1.5,0,0,0,0,1,14,0,1
5,8,17,15,2,10,2,3.5,0,0,0,0,0,13,0,0
12,5,23,13,5,10,2,2.5,1,0,0,0,1,13,0,0
8,3,22,15,4,10,1,3.75,1,0,0,0,1,14,0,0
8,5,25,20,0,153,6,3.75,0,0,0,0,0,15,0,0
10,7,32,7,7,10,1,2.25,1,0,0,0,1,13,0,0
9,8,24,19,4,10,1,2.25,0,0,0,0,1,13,0,1
11,8,25,24,4,10,1,3,0,0,0,0,0,13,0,0
8,7,32,18,2,10,2,4.25,0,0,0,0,1,13,1,1
9,9,25,8,3,10,1,1.5,1,0,0,0,1,13,0,0
5,6,26,10,4,10,1,3.25,1,0,1,1,1,13,0,0
NA,6,24,19,5,10,2,4,NA,0,0,0,0,13,0,1
9,9,31,1,5,10,1,1.25,1,0,0,0,1,14,0,0
11,7,21,18,3,10,1,4,1,0,0,0,1,13,0,0
10,7,28,12,3,153,2,3,1,0,0,0,0,15,0,0
12,8,NA,NA,7,10,1,1.25,1,0,0,0,1,14,0,0
7,7,18,NA,4,118,2,3,0,NA,NA,0,0,14,0,NA
4,10,24,NA,6,10,1,1.5,1,0,0,0,1,13,0,NA
10,10,28,NA,4,10,1,1,0,NA,0,0,0,14,0,NA
12,10,23,15,3,153,1,2.75,0,0,0,0,1,16,0,0
13,8,23,3,2,153,2,2.25,1,0,1,0,NA,16,0,0
13,6,19,16,0,153,2,4,0,0,0,0,0,15,0,0
8,NA,17,10,1,156,2,1.25,0,0,1,0,0,16,0,0
6,0,9,NA,1,10,2,5,0,0,1,1,0,13,1,NA
8,5,26,8,1,153,2,3.25,0,0,0,0,0,16,1,0
12,0,NA,NA,NA,133,8,NA,NA,NA,NA,NA,NA,16,0,NA
4,0,NA,22,NA,174,2,5,0,0,0,0,NA,12,1,NA
NA,5,NA,21,NA,174,NA,NA,0,0,0,0,0,12,NA,NA
9,4,NA,21,0,174,NA,3.75,0,0,0,0,0,12,1,NA
NA,NA,NA,3,7,174,1,1.75,NA,0,0,0,1,11,NA,0
7,8,25,10,5,174,1,2.75,0,0,0,0,1,11,0,0
NA,NA,26,4,4,174,1,2,0,0,0,0,1,11,1,0
NA,0,NA,25,1,174,NA,3,0,1,1,0,1,11,1,1
6,10,28,21,7,174,2,3,0,0,0,0,1,11,1,1
5,7,27,8,4,174,1,2.75,0,0,0,0,1,12,0,0
7,9,13,14,NA,174,1,3.5,0,0,0,0,1,11,1,0
7,NA,NA,11,NA,174,2,1.25,0,0,0,0,0,12,NA,0
10,8,26,19,3,174,1,4.25,0,0,0,0,1,12,0,0
NA,NA,NA,NA,NA,174,1,NA,NA,0,0,0,NA,12,NA,NA
NA,4,NA,20,NA,174,NA,NA,NA,0,0,0,NA,12,NA,0
10,10,19,23,6,174,1,4.25,0,0,0,0,1,11,1,0
7,10,20,10,4,174,2,NA,0,0,0,0,1,11,0,1
10,8,22,NA,NA,174,1,2,0,0,0,0,NA,12,0,NA
8,9,30,3,7,174,1,1,0,0,0,0,1,11,0,0
7,6,NA,10,3,174,1,NA,NA,0,0,0,0,11,0,0
6,3,21,14,2,174,1,2.75,0,0,0,0,0,13,0,0
7,8,31,9,4,174,1,2.25,1,0,0,0,1,12,0,1
7,6,26,10,0,174,1,3,0,0,0,0,0,12,1,1
NA,6,21,11,3,174,2,NA,0,0,0,0,1,11,0,0
5,10,7,30,NA,174,2,5,0,NA,0,0,0,12,0,NA
6,5,26,NA,7,174,2,2.25,NA,NA,NA,NA,NA,11,0,NA
6,8,25,9,NA,174,1,NA,0,0,0,0,0,11,0,NA
5,NA,22,14,0,174,1,2,0,0,0,0,0,12,0,NA
10,4,16,NA,4,156,1,2.5,1,0,0,0,1,14,0,0
8,5,8,30,3,165,1,5,0,0,1,0,0,13,0,1
9,9,27,6,2,165,1,1.5,0,0,0,0,0,13,1,1
12,10,34,6,3,165,2,2,1,0,0,0,1,14,0,0
8,5,17,18,3,165,2,4.5,0,0,0,0,1,14,0,1
6,8,20,17,4,165,1,2,0,0,0,0,1,14,0,1
8,8,27,17,1,165,2,2.5,1,0,0,0,0,14,0,NA
10,8,28,11,NA,165,1,2,0,0,0,0,1,13,0,0
9,8,22,17,7,165,2,3.5,1,0,0,0,1,13,0,1
10,7,22,15,2,165,2,3.25,1,0,0,0,0,13,0,1
13,10,28,9,6,165,2,1.5,1,0,0,0,1,13,0,0
10,7,21,11,4,165,2,3,1,0,0,1,1,13,0,0
10,8,32,12,1,165,1,1.75,0,0,0,0,0,14,0,0
9,9,27,NA,2,165,1,2.25,NA,NA,NA,NA,NA,13,0,NA
11,9,32,4,3,165,1,1.5,0,0,0,0,1,14,0,0
8,8,14,10,4,165,1,1.25,0,0,0,0,1,13,0,0
11,7,20,20,1,165,2,2.75,0,0,0,0,0,14,0,0
6,8,26,13,5,165,1,2.75,0,0,0,0,1,14,0,0
7,9,29,NA,5,156,1,1.5,0,0,0,0,1,15,0,NA
9,7,25,NA,5,156,1,1,0,NA,NA,NA,NA,14,1,NA
7,4,13,NA,1,156,2,4.5,0,0,1,0,0,14,0,1
6,6,23,NA,5,156,2,3.5,0,0,0,0,0,14,0,NA
11,2,19,NA,7,156,1,1.75,0,NA,NA,NA,0,14,NA,NA
6,1,10,NA,NA,156,NA,4.25,0,0,0,0,NA,14,0,0
5,2,15,NA,0,156,2,2.5,0,0,1,0,0,14,0,0
6,8,35,NA,2,156,2,4.25,0,0,1,NA,0,15,0,0
11,7,NA,NA,NA,165,2,NA,NA,NA,NA,NA,NA,13,0,NA
11,8,26,14,3,165,7,2.25,0,0,0,0,0,13,0,1
11,6,18,13,2,165,2,4.75,0,0,1,0,0,13,0,0
6,6,22,15,4,165,1,3.25,0,1,1,1,0,14,0,0
NA,6,29,15,5,165,2,2.5,0,0,0,0,1,13,0,0
11,6,16,11,2,165,2,3.5,0,0,0,0,0,13,0,0
6,4,21,NA,2,156,2,4.5,1,NA,1,0,0,16,1,NA
6,8,NA,NA,NA,165,1,NA,NA,NA,NA,NA,NA,14,0,NA
6,8,22,5,2,165,2,2.75,0,0,0,0,0,14,0,0
10,6,24,4,NA,165,1,2.25,0,0,0,0,0,14,0,0
5,5,NA,NA,NA,156,2,2.5,NA,NA,NA,NA,NA,15,0,NA
7,8,25,13,NA,165,1,2.25,0,0,0,0,0,13,0,0
8,7,19,9,1,156,2,1.25,0,0,1,0,0,16,0,0
6,8,26,8,3,165,2,3,0,0,0,0,0,13,1,0
8,2,18,22,2,165,2,3.25,1,0,0,0,1,13,1,1
NA,7,22,13,7,165,1,NA,1,0,0,0,1,13,1,0
9,9,27,13,3,165,2,1.75,1,0,0,0,0,13,0,0
9,8,23,10,3,165,1,1,0,0,0,0,1,14,0,NA
6,7,21,20,2,165,NA,4,0,0,0,0,0,13,0,1
8,4,20,15,4,165,1,2.25,0,0,0,0,1,13,0,0
8,8,32,13,6,165,1,3,1,0,0,0,1,14,0,0
8,9,28,9,2,165,1,2.25,1,0,0,0,1,13,0,0
10,4,19,22,5,165,2,4.5,1,0,1,0,1,14,0,0
NA,6,NA,NA,7,156,2,NA,NA,NA,NA,NA,NA,NA,1,NA
11,5,12,15,5,156,1,3,0,0,1,0,0,16,0,1
10,4,23,12,1,156,1,2,0,0,0,0,0,15,0,0
10,7,26,15,3,156,1,3.5,0,0,0,0,1,15,0,1
10,7,22,18,2,156,2,4.5,0,0,1,0,0,16,0,0
10,0,22,18,7,156,4,4.75,1,1,1,1,1,15,1,1
8,7,27,8,4,165,1,2,1,0,0,0,1,14,0,0
7,6,24,17,6,156,1,3.25,0,0,1,0,1,15,0,0
6,10,35,10,7,156,4,5,0,1,1,1,1,15,1,0
12,8,24,13,2,156,1,1.5,0,0,0,0,0,15,0,0
8,10,21,19,1,156,1,3.25,0,0,0,0,0,15,0,1
9,6,21,10,4,156,1,4,0,1,0,0,1,15,0,0
7,7,25,20,4,156,1,2.5,0,0,0,0,0,15,0,1
6,2,19,15,5,156,1,3.5,0,1,1,0,1,15,0,0
8,9,17,NA,2,156,2,3.75,0,0,0,0,0,15,0,NA
10,6,26,NA,NA,156,1,2.75,NA,NA,NA,NA,NA,15,0,NA
8,8,23,9,2,156,2,2.5,0,0,NA,0,0,15,0,0
NA,NA,NA,NA,NA,156,1,NA,NA,NA,NA,1,NA,NA,NA,NA
6,4,19,20,2,156,1,4.5,0,0,1,0,0,15,0,1
5,10,24,5,7,102,1,1.5,0,0,0,0,1,13,0,0
8,NA,26,17,5,102,2,4.25,0,0,0,0,1,13,0,0
4,4,14,17,1,156,2,4,1,0,0,1,0,15,0,0
11,6,NA,16,2,102,2,3.5,1,0,0,0,0,12,0,NA
9,7,23,17,6,102,2,3.5,0,0,0,0,1,12,0,0
NA,8,16,12,2,102,2,3.75,0,0,0,0,0,13,0,0
8,9,27,12,3,102,1,2,0,0,0,0,0,12,1,0
12,10,33,4,7,102,2,2,0,0,0,0,1,12,0,0
10,8,21,14,3,102,2,3.25,1,0,0,0,0,13,0,1
6,7,24,8,5,102,1,1.75,0,0,0,0,0,13,NA,0
10,3,20,24,1,102,2,4,0,0,0,NA,0,12,0,1
8,10,28,10,5,102,1,2,0,0,0,0,1,13,0,0
9,4,15,19,2,102,6,4,0,0,0,0,1,12,0,0
8,10,25,8,3,102,2,2,0,0,0,0,1,12,0,0
6,5,NA,10,NA,102,2,NA,0,0,0,0,0,12,0,0
9,10,33,3,3,156,1,1.25,0,1,1,0,1,15,0,0
9,7,33,10,5,102,2,2.25,0,0,0,0,0,12,0,0
11,8,26,11,2,102,1,1.25,0,0,0,0,0,12,0,1
8,5,11,16,0,102,6,4.75,0,0,1,0,0,12,0,0
NA,8,NA,21,5,102,2,4.25,0,0,1,0,1,13,0,0
8,7,NA,8,NA,102,1,1,0,0,0,0,0,12,NA,0
4,4,14,25,4,156,NA,5,1,0,NA,0,1,15,1,1
8,7,22,21,0,156,1,NA,0,0,NA,1,NA,15,1,0
3,6,24,NA,7,156,1,NA,0,1,1,0,1,15,0,0
8,6,13,NA,4,156,2,4.75,0,NA,NA,1,0,15,0,NA
8,6,24,NA,0,156,2,4,NA,NA,NA,NA,NA,15,0,NA
11,6,15,25,5,102,3,4,1,0,0,0,1,13,0,1
7,6,29,NA,7,156,1,3,0,0,NA,0,0,16,0,NA
12,4,26,2,5,102,1,2.25,1,0,0,0,1,14,0,0
10,9,25,23,4,102,8,3.25,0,0,0,0,0,13,0,1
7,5,NA,18,NA,102,2,4,0,0,NA,0,0,14,1,0
7,6,17,17,4,102,2,4.25,0,0,0,0,1,13,1,0
6,3,20,21,7,102,1,4,1,0,0,0,1,13,0,0
7,7,25,5,1,102,1,2.25,0,0,0,0,0,13,0,0
12,8,23,16,5,102,2,3.75,0,0,0,0,1,13,0,0
8,9,NA,NA,NA,102,1,1.25,NA,NA,NA,NA,NA,14,0,NA
9,5,21,5,5,102,1,1.25,0,0,0,0,1,13,0,0
6,6,20,13,2,102,1,2.25,0,0,0,0,0,13,0,0
8,5,16,12,2,102,1,2.25,0,0,0,0,0,13,0,1
6,5,11,4,2,102,1,NA,0,0,0,0,1,13,0,0
10,7,23,16,6,102,2,4.25,0,0,0,0,1,14,0,0
5,5,28,20,NA,102,2,3.25,0,0,0,0,1,13,1,0
8,6,15,25,1,102,2,4.25,0,0,0,0,0,13,0,0
10,10,29,11,7,102,1,2,1,0,0,0,0,14,0,0
10,7,15,18,7,102,1,NA,1,0,0,0,1,14,0,0
9,3,10,30,2,102,1,4.75,0,1,1,0,1,13,0,1
10,8,20,8,1,156,2,2.5,0,0,0,0,1,15,0,1
6,NA,NA,NA,NA,102,1,NA,0,0,0,0,0,13,0,0
10,8,NA,NA,6,102,1,1.25,0,0,0,0,1,13,0,0
7,5,24,9,1,102,2,3.75,0,0,0,0,0,14,0,0
11,7,23,13,4,165,2,NA,0,0,0,0,0,13,0,0
NA,8,19,NA,4,102,2,1,NA,0,0,0,1,13,NA,NA
9,6,13,17,0,102,1,5,0,0,0,0,0,13,0,1
11,8,23,13,6,118,1,NA,0,0,0,0,1,11,1,0
6,8,24,12,2,118,2,2,1,0,0,0,1,12,0,1
9,9,30,6,3,207,1,2,0,0,0,0,0,12,0,0
9,7,NA,6,2,118,2,1.75,1,0,0,0,NA,11,1,0
11,10,35,2,7,118,1,1.25,1,0,0,0,1,11,0,0
9,9,34,4,5,118,1,1,0,0,0,0,1,12,0,0
13,10,32,6,6,118,1,1,1,0,0,0,1,11,0,0
NA,10,31,3,5,207,2,NA,0,0,0,0,1,11,0,0
10,10,32,6,4,207,1,1.25,0,0,0,0,0,12,0,0
9,4,19,8,4,118,1,1.75,1,0,0,0,1,12,1,0
13,8,NA,16,1,207,1,3,0,0,0,0,0,12,0,NA
9,10,28,3,6,118,1,2.25,0,0,0,0,1,12,0,0
NA,9,22,10,NA,118,2,NA,0,0,0,0,0,11,0,0
8,8,26,9,1,197,1,2.75,0,0,0,0,1,11,0,0
9,8,22,12,4,118,6,2.75,0,0,0,0,0,11,0,1
9,8,22,15,6,118,2,3.75,1,0,0,0,1,11,0,1
9,9,24,19,NA,207,1,1.5,0,0,0,0,0,11,NA,0
10,7,25,7,5,207,2,2.25,0,0,0,0,1,12,0,0
NA,5,24,14,2,118,1,2.25,0,0,0,0,0,12,0,0
NA,9,25,10,3,118,2,2.75,0,0,0,0,NA,12,0,0
8,6,22,17,2,118,2,2,0,0,0,0,1,11,0,1
12,5,22,20,5,118,8,3.25,1,0,0,0,1,11,0,0
9,8,16,NA,5,207,2,2.25,1,0,0,0,1,12,0,0
12,8,32,6,5,118,2,1.75,1,0,0,0,0,11,0,0
13,7,21,11,4,118,1,1.75,0,0,0,NA,1,12,0,0
6,6,NA,17,4,102,2,NA,0,0,0,0,0,13,NA,NA
12,5,16,14,3,207,1,2,0,0,0,0,0,11,0,NA
6,3,14,20,7,197,2,4.5,0,0,0,0,0,11,1,1
12,10,23,NA,7,207,1,1.5,0,0,0,0,1,12,NA,0
11,8,NA,1,7,207,1,1.75,0,0,0,0,1,11,0,NA
NA,7,26,NA,5,207,1,2,0,NA,0,0,1,NA,NA,NA
4,8,NA,NA,NA,118,1,NA,NA,NA,NA,NA,NA,11,0,NA
11,7,23,14,6,207,2,2.75,1,0,1,0,1,12,0,0
13,5,NA,14,6,197,2,NA,0,0,0,0,0,12,0,1
7,7,26,14,5,197,2,1.75,0,0,0,0,1,11,0,0
10,10,24,10,3,207,2,1.5,0,0,0,0,0,11,0,0
5,10,NA,8,2,118,2,2.25,1,0,0,0,1,11,0,NA
NA,9,NA,NA,NA,207,2,NA,NA,0,0,0,NA,11,0,NA
8,0,7,NA,7,197,2,3,0,0,1,0,1,12,0,0
5,6,NA,NA,2,197,NA,2.5,NA,0,0,0,NA,12,0,0
9,7,18,26,1,102,6,4.75,NA,0,0,0,0,13,1,0
NA,5,NA,NA,7,197,NA,3.5,NA,0,0,0,0,NA,NA,1
NA,0,11,24,0,197,NA,5,0,0,0,0,0,11,0,0
8,5,NA,10,3,197,1,3.5,0,0,0,0,0,11,0,1
9,8,19,19,4,118,1,2.75,0,0,1,0,1,15,0,0
9,9,28,7,4,118,1,1.25,1,0,1,0,1,14,0,0
10,6,21,8,4,118,1,2.5,0,0,0,0,1,14,0,1
7,6,17,23,0,118,NA,4.5,0,0,NA,0,0,14,0,0
11,8,27,12,6,118,1,1,0,0,0,0,0,14,0,0
13,9,21,11,3,118,2,2,0,0,0,0,0,NA,0,0
11,7,24,17,0,118,2,2.25,0,0,1,0,0,15,0,0
9,6,14,5,3,118,2,4,0,0,0,0,1,14,0,0
10,7,19,19,6,118,4,4,0,0,1,0,1,15,0,0
6,7,30,9,5,118,2,1.75,0,0,1,0,0,14,0,0
10,6,24,18,2,118,6,4,0,0,0,0,0,14,1,0
13,8,25,18,5,118,1,2.25,0,0,0,0,1,14,0,0
10,10,35,6,5,118,2,1,1,0,0,0,1,14,0,0
9,10,31,14,NA,118,2,2.5,0,0,0,0,0,14,0,0
6,9,23,12,3,197,1,2.25,0,0,0,0,0,11,0,0
9,10,7,10,4,197,1,5,0,0,0,0,1,12,0,1
12,7,15,NA,4,197,2,NA,1,0,0,0,0,12,0,NA
7,NA,NA,11,7,118,1,NA,0,0,0,0,1,11,0,0
NA,NA,14,NA,2,118,1,3.75,0,NA,0,0,0,11,NA,NA
10,9,35,NA,7,197,1,1,1,0,0,0,1,12,0,0
7,6,24,14,4,102,2,3,0,0,0,0,1,13,0,1
5,9,25,NA,5,197,1,NA,0,0,0,0,0,11,NA,0
7,8,NA,NA,4,197,1,3,0,0,0,0,0,11,NA,NA
5,8,27,7,6,118,1,1.25,0,0,0,0,0,11,0,0
NA,9,NA,4,4,118,2,1,0,0,0,0,0,11,0,NA
9,3,19,NA,0,197,2,4.25,0,0,0,0,0,12,0,0
7,2,16,16,5,197,1,5,0,0,0,0,1,11,0,1
NA,5,7,29,4,118,NA,4,1,0,0,0,1,NA,0,0
5,8,27,5,6,118,1,1.25,0,0,0,0,0,11,0,0
9,7,28,9,2,153,1,1.75,0,0,0,0,0,16,0,0
9,7,23,10,6,133,1,2.75,0,0,0,0,1,12,0,0
